모텔명,영암왕인문화축제,화순고인돌과함께하는국화향연,정남진장흥물축제,뱀부페스티벌,황룡강가을꽃축제,영광불갑산상사화축제,순천푸드앤아트페스티벌,곡성세계장미축제,대한민국국향대전,목포항구축제,국제남도음식문화큰잔치,황룡강(洪)길동무꽃길축제,함평나비대축제,해남미남축제,월출산국화축제,명량대첩축제,진도신비의바닷길축제,대한민국마한문화제,영광법성포단오제,무안연꽃축제,무안YD페스티벌,황토갯벌축제,섬겨울꽃축제,섬튤립축제,담양산타축제,청산도슬로걷기축제,진도개페스티벌,고흥유자석류축제,꽃무릇큰잔치,청정완도가을섬여행,고흥우주항공축제,곡성심청어린이대축제,마한축제,영암무화과축제,대한민국난명품대제전,녹동바다불꽃축제,섬수국축제,천년나주목읍성문화축제,곡성아이스크림페스티벌,백양단풍축제,땅끝매화축제,송호해변여름축제,구례자연드림뮤직페스티벌,회령포문화축제,진도문화예술제,용면추월산벚꽃축제,지리산남악제및군민의날행사,화엄음악제,오시아노뮤직페스티벌,구례동편소리축제,고서포도축제,장흥표고버섯축제,적벽문화축제,지리산피아골단풍축제,장평명품호두축제,축령산편백산소축제,백운산국사봉철쭉축제,유달산봄축제,여수영취산진달래체험행사,광양전어축제,광양K-POP슈퍼페스티벌,여수밤바다불꽃축제,여수거북선축제,거문도백도은빛바다체험행사,광양동백축제,여수동동북축제,완도장보고수산물축제,광양매화축제,영광찰보리문화축제,여수여자만갯벌노을체험행사,영산포홍어축제,여수향일암일출제,어울림음악회,광양전통숯불구이축제,구례300리벚꽃축제,무안겨울숭어축제,운주문화축제,보성다향대축제,서편제보성소리축제,율포해변불꽃축제,보성전어축제,벌교꼬막&문학축제,보성차밭빛축제,봄꽃과함께하는화순고인돌축제,화순캠핑뮤직페스티벌,화순고인돌별빛소나타,동구리호수공원봄축제,정남진장흥키조개축제,한여름밤의별빛달빛축제,강진청자축제,강진성전월출산봄소풍가는날,강진금곡사벚꽃삼십리길축제,전라병영성축제,마량미항찰전어축제,강진만춤추는갈대축제,달마고도힐링축제,땅끝해남어린이공룡대축제,땅끝해넘이해맞이축제,구례산수유꽃축제,백아산철쭉제
담양 슈트라하우스펜션,87264.0,50275.0,93990.0,8940.0,34075.0,66783.0,77527.0,35047.0,66357.0,99924.0,114009.0,33766.0,66692.0,116798.0,80328.0,129712.0,151443.0,69682.0,74419.0,85070.0,92684.0,90259.0,107227.0,117550.0,6548.0,166295.0,141809.0,122199.0,63434.0,145213.0,144457.0,35998.0,69682.0,99576.0,65147.0,135006.0,151495.0,53518.0,34768.0,27105.0,117168.0,144385.0,55446.0,120008.0,142283.0,10020.0,144457.0,63591.0,127601.0,61908.0,21343.0,80513.0,39947.0,83504.0,82002.0,41864.0,97387.0,101284.0,107387.0,101733.0,94641.0,113371.0,114009.0,,84072.0,106047.0,146527.0,93659.0,73195.0,99246.0,57114.0,137276.0,44997.0,81848.0,60035.0,92857.0,62022.0,89970.0,83270.0,95779.0,95836.0,83183.0,89970.0,50275.0,50275.0,50275.0,42633.0,102434.0,7895.0,114706.0,85810.0,95111.0,89523.0,121641.0,99774.0,138140.0,121990.0,146364.0,55195.0,30930.0
담양 담빛펜션,79834.0,42845.0,86515.0,830.0,26182.0,58890.0,76557.0,39523.0,58464.0,91103.0,113039.0,25873.0,58799.0,109368.0,72898.0,120891.0,142622.0,61287.0,66526.0,76249.0,83863.0,82366.0,99334.0,109657.0,1916.0,158865.0,132988.0,121229.0,55541.0,137783.0,143487.0,39713.0,61287.0,90755.0,57254.0,134036.0,143602.0,45625.0,38121.0,19912.0,108773.0,136955.0,59399.0,112578.0,133462.0,11482.0,143487.0,67544.0,118780.0,65861.0,13913.0,73083.0,32461.0,87457.0,74572.0,34671.0,96417.0,92463.0,106417.0,100763.0,93671.0,112401.0,113039.0,,86973.0,105077.0,139097.0,97612.0,65302.0,98276.0,49221.0,136306.0,37104.0,80878.0,64498.0,84964.0,54592.0,82540.0,75840.0,88349.0,88384.0,82213.0,82540.0,42845.0,42845.0,42845.0,35203.0,95004.0,985.0,107276.0,78380.0,87681.0,82093.0,114211.0,92344.0,130710.0,114560.0,138934.0,59742.0,28716.0
담양 방아재한옥펜션,78054.0,31977.0,73203.0,28978.0,43096.0,69604.0,60184.0,37679.0,67402.0,90639.0,96666.0,42787.0,67737.0,107588.0,71118.0,120427.0,142158.0,60397.0,85062.0,75785.0,83399.0,91304.0,108272.0,118595.0,29384.0,152440.0,132524.0,101430.0,66255.0,131358.0,123688.0,37932.0,60397.0,90291.0,66192.0,114237.0,141644.0,46332.0,36340.0,47311.0,107883.0,135175.0,56820.0,99221.0,132998.0,39676.0,123688.0,67643.0,118316.0,64918.0,16013.0,66205.0,4169.0,86739.0,61215.0,52588.0,80044.0,91999.0,90044.0,84390.0,77298.0,96028.0,96666.0,,70600.0,88704.0,132672.0,93545.0,76016.0,81903.0,49434.0,119933.0,53580.0,64505.0,62654.0,93902.0,45472.0,67173.0,59997.0,72982.0,73017.0,62414.0,67173.0,31977.0,31977.0,31977.0,19612.0,79637.0,28907.0,100851.0,76600.0,85901.0,77628.0,107786.0,88395.0,128930.0,112780.0,137154.0,58306.0,10456.0
"담양 까사블랑카펜션(D,E동)",81708.0,44719.0,88389.0,2464.0,28282.0,60990.0,77396.0,38651.0,60564.0,93203.0,113878.0,27973.0,60899.0,111242.0,74772.0,122991.0,144722.0,64126.0,68626.0,78349.0,85963.0,84466.0,101434.0,111757.0,992.0,160739.0,135088.0,122068.0,57641.0,139657.0,144326.0,39602.0,64126.0,92855.0,59354.0,134875.0,145702.0,47725.0,38372.0,21605.0,111612.0,138829.0,58456.0,114452.0,135562.0,11891.0,144326.0,66601.0,120880.0,64918.0,15787.0,74957.0,34335.0,86514.0,76446.0,36364.0,97256.0,94563.0,107256.0,101602.0,94510.0,113240.0,113878.0,,87812.0,105916.0,140971.0,96669.0,67402.0,99115.0,51321.0,137145.0,39204.0,81717.0,63639.0,87064.0,56466.0,84414.0,77714.0,90223.0,90258.0,83052.0,84414.0,44719.0,44719.0,44719.0,37077.0,96878.0,2339.0,109150.0,80254.0,89555.0,83967.0,116085.0,94218.0,132584.0,116434.0,140808.0,58799.0,29555.0
담양 한옥에서펜션,74257.0,37268.0,80938.0,13369.0,30681.0,58332.0,72464.0,35367.0,56130.0,86917.0,108946.0,30372.0,56465.0,103791.0,67321.0,116705.0,138436.0,56675.0,73100.0,72063.0,79677.0,80032.0,97000.0,107323.0,13775.0,153288.0,128802.0,114492.0,54983.0,132206.0,136750.0,35620.0,56675.0,86569.0,54920.0,127299.0,137922.0,41444.0,34028.0,31702.0,104161.0,131378.0,54571.0,107001.0,129276.0,24067.0,136750.0,65394.0,114594.0,62669.0,5322.0,67506.0,20615.0,84427.0,68995.0,41633.0,92324.0,88277.0,102324.0,96670.0,89578.0,108308.0,108946.0,,82880.0,100984.0,133520.0,93772.0,64744.0,94183.0,45040.0,132213.0,40311.0,76785.0,60405.0,82630.0,49015.0,76963.0,70263.0,82772.0,82807.0,75476.0,76963.0,37268.0,37268.0,37268.0,29626.0,89427.0,13298.0,101699.0,72803.0,82104.0,76516.0,108634.0,86767.0,125133.0,108983.0,133357.0,56057.0,20292.0
담양 메종드프로방스풀빌라,81468.0,44479.0,88149.0,3144.0,28279.0,60987.0,76843.0,37997.0,60561.0,94128.0,113325.0,27970.0,60896.0,111002.0,74532.0,123916.0,145647.0,63886.0,68623.0,79274.0,86888.0,84463.0,101431.0,111754.0,603.0,160499.0,136013.0,121515.0,57638.0,139417.0,143773.0,38948.0,63886.0,93780.0,59351.0,134322.0,145699.0,47722.0,37718.0,22215.0,111372.0,138589.0,57802.0,114212.0,136487.0,12350.0,143773.0,65947.0,121805.0,64264.0,15547.0,74717.0,34095.0,85860.0,76206.0,36974.0,96703.0,95488.0,106703.0,101049.0,93957.0,112687.0,113325.0,,87259.0,105363.0,140731.0,96015.0,67399.0,98562.0,51318.0,136592.0,39201.0,81164.0,62985.0,87061.0,56226.0,84174.0,77474.0,89983.0,90018.0,82499.0,84174.0,44479.0,44479.0,44479.0,36837.0,96638.0,2099.0,108910.0,80014.0,89315.0,83727.0,115845.0,93978.0,132344.0,116194.0,140568.0,58145.0,29002.0
담양 세솔길12펜션,81875.0,44886.0,88601.0,2307.0,28125.0,60833.0,78598.0,39282.0,60407.0,93046.0,115080.0,27816.0,60742.0,111409.0,74939.0,122834.0,144565.0,63230.0,67764.0,78192.0,85806.0,84309.0,101277.0,111600.0,2341.0,160906.0,134931.0,123270.0,57484.0,139824.0,145528.0,40233.0,63230.0,92698.0,59197.0,136077.0,145545.0,47568.0,39003.0,20923.0,110716.0,138996.0,59087.0,114619.0,135405.0,9395.0,145528.0,67232.0,120723.0,65549.0,15954.0,75124.0,34502.0,87145.0,76613.0,35682.0,98458.0,94406.0,108458.0,102804.0,95712.0,114442.0,115080.0,,89014.0,107118.0,141138.0,97300.0,67245.0,100317.0,51164.0,138347.0,39047.0,82919.0,64270.0,86907.0,56633.0,84581.0,77881.0,90390.0,90447.0,84254.0,84581.0,44886.0,44886.0,44886.0,37244.0,97045.0,2846.0,109317.0,80421.0,89722.0,84134.0,116252.0,94385.0,132751.0,116601.0,140975.0,59430.0,30757.0
화순 아델캐슬키즈풀빌라,49942.0,7883.0,49778.0,36995.0,36874.0,52532.0,72964.0,63617.0,41841.0,65006.0,109446.0,36565.0,42176.0,79476.0,43006.0,94794.0,116525.0,34764.0,67990.0,50152.0,57766.0,66117.0,81160.0,93408.0,37401.0,129015.0,106891.0,94451.0,49183.0,107933.0,116709.0,63870.0,34764.0,64658.0,40631.0,107258.0,116011.0,20699.0,62278.0,53315.0,79474.0,107063.0,82758.0,75796.0,107365.0,47693.0,116709.0,83879.0,92683.0,77952.0,26732.0,37568.0,25033.0,99773.0,42276.0,46366.0,92824.0,66366.0,102824.0,97170.0,90078.0,108808.0,109446.0,,83380.0,101484.0,109247.0,106325.0,58944.0,94683.0,23801.0,132713.0,40815.0,77285.0,75688.0,68715.0,19630.0,50244.0,43544.0,56053.0,56110.0,63279.0,50244.0,7883.0,7883.0,7883.0,11908.0,62708.0,36924.0,77426.0,48488.0,57789.0,49184.0,84361.0,62452.0,100818.0,84668.0,109042.0,84244.0,39410.0
나주 한옥스테이중정,35933.0,24005.0,51396.0,46012.0,36680.0,36010.0,90059.0,74492.0,21208.0,45925.0,126541.0,36652.0,21543.0,70597.0,29271.0,75713.0,97444.0,16109.0,51468.0,31071.0,38685.0,45484.0,62452.0,72775.0,47000.0,120094.0,87810.0,111521.0,32661.0,99012.0,133779.0,74745.0,16109.0,45577.0,19998.0,124328.0,96930.0,307.0,73153.0,56799.0,63595.0,98184.0,93633.0,77414.0,88284.0,56525.0,133779.0,100974.0,73602.0,95047.0,37607.0,33340.0,42153.0,116868.0,47816.0,46172.0,109919.0,47285.0,119919.0,114265.0,107173.0,125903.0,126541.0,,100475.0,118579.0,100326.0,123420.0,42422.0,111778.0,4043.0,149808.0,29317.0,94380.0,92783.0,48082.0,28591.0,64283.0,60614.0,70092.0,70149.0,80349.0,64283.0,24005.0,24005.0,24005.0,29003.0,65493.0,46423.0,68505.0,39609.0,48910.0,42350.0,75440.0,53573.0,91939.0,70659.0,100163.0,95119.0,56530.0
담양 힐링파크글램핑,73308.0,36319.0,79989.0,7936.0,23335.0,53724.0,78720.0,41686.0,54258.0,85968.0,115202.0,23026.0,54593.0,102842.0,66372.0,115756.0,137487.0,55726.0,63679.0,71114.0,78728.0,78160.0,95128.0,105451.0,8479.0,152339.0,127853.0,120221.0,50375.0,131257.0,142479.0,41939.0,55726.0,85620.0,53048.0,133028.0,136973.0,40495.0,40347.0,25633.0,103212.0,130429.0,60827.0,106052.0,128327.0,18771.0,142479.0,71650.0,113645.0,68925.0,7387.0,66557.0,27041.0,90746.0,68046.0,34165.0,98580.0,87328.0,108580.0,102926.0,95834.0,114564.0,115202.0,,89136.0,107240.0,132571.0,100028.0,60136.0,100439.0,44091.0,138469.0,34257.0,83041.0,66661.0,80758.0,48066.0,76014.0,69314.0,81823.0,81858.0,82604.0,76014.0,36319.0,36319.0,36319.0,28677.0,88478.0,8002.0,100750.0,71854.0,81155.0,75567.0,107685.0,85818.0,124184.0,108034.0,132408.0,62313.0,27936.0
장성 편백숲속펜션,81764.0,52698.0,93811.0,32922.0,9655.0,45667.0,104583.0,67549.0,51643.0,88151.0,141065.0,10000.0,52062.0,114835.0,75102.0,119834.0,141565.0,61940.0,39798.0,76902.0,85290.0,68148.0,95214.0,96411.0,34495.0,164332.0,131931.0,138683.0,42459.0,143250.0,160941.0,67802.0,61940.0,89698.0,51181.0,151490.0,137076.0,46059.0,66210.0,20684.0,109426.0,142422.0,86690.0,119829.0,132405.0,37414.0,160941.0,97513.0,117723.0,94788.0,37504.0,78550.0,58030.0,116609.0,86508.0,1525.0,124443.0,88995.0,134443.0,128789.0,121697.0,140427.0,141065.0,,114999.0,133103.0,144564.0,125891.0,43316.0,126302.0,49874.0,164332.0,22883.0,108904.0,92524.0,67792.0,63585.0,94476.0,87776.0,100285.0,100342.0,101066.0,94476.0,52698.0,52698.0,52698.0,47139.0,106940.0,33559.0,112743.0,83847.0,93148.0,87560.0,119678.0,97811.0,136177.0,116490.0,144401.0,88176.0,58138.0
담양 꽃담펜션,85950.0,48961.0,92676.0,7626.0,32761.0,65469.0,77457.0,35159.0,65043.0,98610.0,113939.0,32452.0,65378.0,115484.0,79014.0,128398.0,150129.0,68368.0,73105.0,83756.0,91370.0,88945.0,105913.0,116236.0,5234.0,164981.0,140495.0,122129.0,62120.0,143899.0,144387.0,36110.0,68368.0,98262.0,63833.0,134936.0,150181.0,52204.0,34880.0,26697.0,115854.0,143071.0,54964.0,118694.0,140969.0,9296.0,144387.0,63109.0,126287.0,61426.0,20029.0,79199.0,38633.0,83022.0,80688.0,41456.0,97317.0,99970.0,107317.0,101663.0,94571.0,113301.0,113939.0,,84184.0,105977.0,145213.0,93177.0,71881.0,99176.0,55800.0,137206.0,43683.0,81778.0,60147.0,91543.0,60708.0,88656.0,81956.0,94465.0,94522.0,83113.0,88656.0,48961.0,48961.0,48961.0,41319.0,101120.0,6581.0,113392.0,84496.0,93797.0,88209.0,120327.0,98460.0,136826.0,120676.0,145050.0,55307.0,29616.0
담양 오감서펜션,87801.0,50812.0,94527.0,8048.0,33866.0,66574.0,79308.0,37010.0,66148.0,98787.0,115790.0,33557.0,66483.0,117335.0,80865.0,128575.0,150306.0,68971.0,71303.0,83933.0,91547.0,90050.0,107018.0,117341.0,7085.0,166832.0,140672.0,123980.0,63225.0,145750.0,146238.0,37961.0,68971.0,98439.0,64938.0,136787.0,151286.0,53309.0,36731.0,24462.0,116457.0,144922.0,56815.0,120545.0,141146.0,7377.0,146238.0,64960.0,126464.0,63277.0,21880.0,81050.0,40484.0,84873.0,82539.0,39221.0,99168.0,100147.0,109168.0,103514.0,96422.0,115152.0,115790.0,,86035.0,107828.0,147064.0,95028.0,72986.0,101027.0,56905.0,139057.0,44788.0,83629.0,61998.0,92648.0,62559.0,90507.0,83807.0,96316.0,96373.0,84964.0,90507.0,50812.0,50812.0,50812.0,43170.0,102971.0,8432.0,115243.0,86347.0,95648.0,90060.0,122178.0,100311.0,138677.0,122527.0,146901.0,57158.0,31467.0
담양 친구와돌담길펜션(독채),74192.0,37203.0,80918.0,13171.0,30483.0,58267.0,72587.0,35553.0,56065.0,86852.0,109069.0,30174.0,56400.0,103726.0,67256.0,116640.0,138371.0,56610.0,73035.0,71998.0,79612.0,79967.0,96935.0,107258.0,13577.0,153223.0,128737.0,114574.0,54918.0,132141.0,136832.0,35743.0,56610.0,86504.0,54855.0,127381.0,137857.0,41379.0,34151.0,31504.0,104096.0,131313.0,54694.0,106936.0,129211.0,23869.0,136832.0,65517.0,114529.0,62792.0,5257.0,67441.0,20697.0,84550.0,68930.0,41568.0,92447.0,88212.0,102447.0,96793.0,89701.0,108431.0,109069.0,,83003.0,101107.0,133455.0,93895.0,64679.0,94306.0,44975.0,132336.0,40113.0,76908.0,60528.0,82565.0,48950.0,76898.0,70198.0,82707.0,82764.0,75558.0,76898.0,37203.0,37203.0,37203.0,29561.0,89362.0,13100.0,101634.0,72738.0,82039.0,76451.0,108569.0,86702.0,125068.0,108918.0,133292.0,56180.0,20415.0
나주 비토애럭셔리글램핑나주점,44394.0,14169.0,53416.0,39045.0,34682.0,42022.0,80223.0,65667.0,31647.0,54812.0,116705.0,34373.0,31982.0,73140.0,37732.0,84600.0,106331.0,24570.0,57480.0,39958.0,47572.0,55923.0,70966.0,83214.0,39451.0,122637.0,96697.0,101685.0,38673.0,101555.0,123943.0,65920.0,24570.0,54464.0,30437.0,114492.0,105817.0,10505.0,64328.0,53483.0,72056.0,100727.0,84808.0,79434.0,97171.0,49743.0,123943.0,91138.0,82489.0,85211.0,28782.0,36855.0,32317.0,107032.0,47759.0,44174.0,100083.0,56172.0,110083.0,104429.0,97337.0,116067.0,116705.0,,90639.0,108743.0,102869.0,113584.0,48434.0,101942.0,13607.0,139972.0,34404.0,84544.0,82947.0,58521.0,23268.0,57478.0,50778.0,63287.0,63322.0,70513.0,57478.0,14169.0,14169.0,14169.0,19167.0,67513.0,38974.0,71048.0,42152.0,51453.0,45865.0,77983.0,56116.0,94482.0,79120.0,102706.0,86294.0,46694.0
담양 산토리니펜션5동,81359.0,44370.0,88040.0,3035.0,28170.0,60878.0,76734.0,37888.0,60452.0,94019.0,113216.0,27861.0,60787.0,110893.0,74423.0,123807.0,145538.0,63777.0,68514.0,79165.0,86779.0,84354.0,101322.0,111645.0,494.0,160390.0,135904.0,121406.0,57529.0,139308.0,143664.0,38839.0,63777.0,93671.0,59242.0,134213.0,145590.0,47613.0,37609.0,22106.0,111263.0,138480.0,57693.0,114103.0,136378.0,12241.0,143664.0,65838.0,121696.0,64155.0,15438.0,74608.0,33986.0,85751.0,76097.0,36865.0,96594.0,95379.0,106594.0,100940.0,93848.0,112578.0,113216.0,,87150.0,105254.0,140622.0,95906.0,67290.0,98453.0,51209.0,136483.0,39092.0,81055.0,62876.0,86952.0,56117.0,84065.0,77365.0,89874.0,89909.0,82390.0,84065.0,44370.0,44370.0,44370.0,36728.0,96529.0,1990.0,108801.0,79905.0,89206.0,83618.0,115736.0,93869.0,132235.0,116085.0,140459.0,58036.0,28893.0
담양 사나래펜션,85862.0,48873.0,92588.0,7538.0,32673.0,65381.0,77369.0,35071.0,64955.0,98522.0,113851.0,32364.0,65290.0,115396.0,78926.0,128310.0,150041.0,68280.0,73017.0,83668.0,91282.0,88857.0,105825.0,116148.0,5146.0,164893.0,140407.0,122041.0,62032.0,143811.0,144299.0,36022.0,68280.0,98174.0,63745.0,134848.0,150093.0,52116.0,34792.0,26609.0,115766.0,142983.0,54876.0,118606.0,140881.0,9396.0,144299.0,63021.0,126199.0,61338.0,19941.0,79111.0,38545.0,82934.0,80600.0,41368.0,97229.0,99882.0,107229.0,101575.0,94483.0,113213.0,113851.0,,84096.0,105889.0,145125.0,93089.0,71793.0,99088.0,55712.0,137118.0,43595.0,81690.0,60059.0,91455.0,60620.0,88568.0,81868.0,94377.0,94434.0,83025.0,88568.0,48873.0,48873.0,48873.0,41231.0,101032.0,6493.0,113304.0,84408.0,93709.0,88121.0,120239.0,98372.0,136738.0,120588.0,144962.0,55219.0,29528.0
담양 송죽헌펜션,86043.0,49054.0,92769.0,7719.0,32854.0,65562.0,77550.0,35252.0,65136.0,98703.0,114032.0,32545.0,65471.0,115577.0,79107.0,128491.0,150222.0,68461.0,73198.0,83849.0,91463.0,89038.0,106006.0,116329.0,5327.0,165074.0,140588.0,122222.0,62213.0,143992.0,144480.0,36203.0,68461.0,98355.0,63926.0,135029.0,150274.0,52297.0,34973.0,26790.0,115947.0,143164.0,55057.0,118787.0,141062.0,9390.0,144480.0,63202.0,126380.0,61519.0,20122.0,79292.0,38726.0,83115.0,80781.0,41549.0,97410.0,100063.0,107410.0,101756.0,94664.0,113394.0,114032.0,,84277.0,106070.0,145306.0,93270.0,71974.0,99269.0,55893.0,137299.0,43776.0,81871.0,60240.0,91636.0,60801.0,88749.0,82049.0,94558.0,94615.0,83206.0,88749.0,49054.0,49054.0,49054.0,41412.0,101213.0,6674.0,113485.0,84589.0,93890.0,88302.0,120420.0,98553.0,136919.0,120769.0,145143.0,55400.0,29709.0
장성 사계절온천펜션,93777.0,63315.0,105533.0,24553.0,22730.0,57805.0,100625.0,63591.0,65690.0,102198.0,137107.0,22490.0,66109.0,126438.0,87115.0,133557.0,155288.0,73953.0,50307.0,88915.0,96529.0,78657.0,109261.0,106920.0,26126.0,175935.0,145654.0,145297.0,56506.0,154853.0,167555.0,63781.0,73953.0,103421.0,65228.0,158104.0,151123.0,58291.0,62189.0,12315.0,121439.0,154025.0,83609.0,131551.0,146128.0,28975.0,167555.0,91754.0,131446.0,90071.0,36988.0,90153.0,56056.0,111667.0,97647.0,18146.0,120485.0,103042.0,130485.0,124831.0,117739.0,136469.0,137107.0,,111041.0,129145.0,156167.0,121822.0,53825.0,122344.0,61887.0,160374.0,36930.0,104946.0,88566.0,78301.0,75062.0,105615.0,98915.0,111424.0,111459.0,106281.0,105615.0,63315.0,63315.0,63315.0,58278.0,118079.0,25190.0,124346.0,95450.0,104751.0,99163.0,131281.0,109414.0,147780.0,128503.0,156004.0,84218.0,52784.0
담양 클로버펜션,87936.0,50426.0,94071.0,8201.0,33007.0,65715.0,84374.0,45841.0,65289.0,97928.0,120856.0,32698.0,65624.0,116949.0,80479.0,127716.0,149447.0,68112.0,68624.0,83074.0,90688.0,89191.0,106159.0,116482.0,9671.0,166446.0,139813.0,129046.0,62366.0,145364.0,151304.0,47582.0,68112.0,97580.0,64079.0,141853.0,150427.0,52450.0,45990.0,21783.0,115598.0,144536.0,65646.0,120159.0,140287.0,12242.0,151304.0,73791.0,125605.0,72108.0,21469.0,80664.0,40042.0,93704.0,82153.0,36542.0,104234.0,99288.0,114234.0,108580.0,101488.0,120218.0,120856.0,,94790.0,112894.0,146678.0,103859.0,72127.0,106093.0,56046.0,144123.0,43929.0,88695.0,70829.0,91789.0,62173.0,90096.0,83396.0,95930.0,95940.0,90030.0,90096.0,50426.0,50426.0,50426.0,42759.0,102560.0,8838.0,114857.0,85961.0,95262.0,89674.0,121792.0,99925.0,138291.0,122662.0,146515.0,65989.0,36533.0
장성 황룡강펜션게스트하우스,72417.0,43747.0,84860.0,26875.0,1164.0,36600.0,99912.0,62878.0,42576.0,79084.0,136394.0,1620.0,42995.0,105488.0,65755.0,110767.0,132498.0,52593.0,43238.0,67555.0,76560.0,63414.0,86147.0,93924.0,27863.0,154985.0,122864.0,129732.0,33392.0,133903.0,151990.0,63131.0,52593.0,80631.0,42114.0,142539.0,128009.0,36712.0,61539.0,22855.0,100079.0,133075.0,82019.0,110878.0,123338.0,37388.0,151990.0,93491.0,108656.0,90117.0,27371.0,69203.0,47897.0,111938.0,77557.0,10341.0,119772.0,79928.0,129772.0,124118.0,117026.0,135756.0,136394.0,,110328.0,128432.0,135217.0,121220.0,41372.0,121631.0,40527.0,159661.0,13816.0,104233.0,87853.0,63058.0,54634.0,85525.0,78825.0,91334.0,91391.0,92115.0,85525.0,43747.0,43747.0,43747.0,38188.0,97989.0,27286.0,103396.0,74500.0,83801.0,78213.0,110331.0,88464.0,126830.0,107143.0,135054.0,83505.0,53467.0
나주 숲아래잠펜션,41973.0,6282.0,40619.0,46598.0,44517.0,57028.0,79264.0,73220.0,41603.0,61412.0,111154.0,44208.0,41938.0,71507.0,35037.0,88580.0,110311.0,26822.0,72486.0,46558.0,54172.0,65879.0,77566.0,93170.0,47004.0,119856.0,100677.0,92920.0,53679.0,98774.0,115178.0,73473.0,26822.0,61064.0,40393.0,105727.0,112417.0,21714.0,71881.0,62918.0,71505.0,99094.0,92361.0,66637.0,101151.0,57296.0,115178.0,90179.0,86469.0,84252.0,36335.0,28409.0,32718.0,106073.0,34962.0,54009.0,99124.0,62772.0,104532.0,103470.0,96378.0,110516.0,111154.0,,89680.0,103192.0,100088.0,112625.0,63440.0,96391.0,21393.0,134421.0,46595.0,83585.0,81988.0,68477.0,10654.0,48713.0,42013.0,54522.0,54579.0,61748.0,48713.0,6282.0,6282.0,6282.0,19568.0,54716.0,46527.0,68267.0,40519.0,49820.0,40025.0,75202.0,54483.0,92849.0,76699.0,101073.0,93847.0,48188.0
여수 달콤펜션,143275.0,112357.0,108981.0,122347.0,143282.0,163083.0,46700.0,92936.0,155180.0,162056.0,11043.0,142973.0,155515.0,148042.0,134631.0,172552.0,194283.0,141774.0,178541.0,157256.0,154816.0,179456.0,180316.0,206747.0,121540.0,184846.0,184649.0,77755.0,159734.0,163764.0,86801.0,91778.0,141774.0,153642.0,153970.0,90562.0,213233.0,134038.0,93078.0,141122.0,155902.0,174440.0,84521.0,129046.0,185123.0,131000.0,86801.0,82649.0,177803.0,77379.0,119183.0,115936.0,100438.0,89375.0,99882.0,149702.0,45238.0,163416.0,26731.0,47551.0,38945.0,10184.0,11043.0,,51757.0,17462.0,165078.0,61021.0,169495.0,28055.0,137140.0,16019.0,152912.0,45674.0,73145.0,182054.0,118644.0,92204.0,88417.0,96098.0,96063.0,58945.0,92204.0,112357.0,112357.0,112357.0,108684.0,104668.0,122217.0,136629.0,132063.0,124278.0,119492.0,141376.0,124173.0,164397.0,160081.0,176165.0,92640.0,100028.0
여수 케렌시아리조트,130140.0,99222.0,95846.0,109212.0,130147.0,149948.0,33565.0,79801.0,142045.0,148846.0,16372.0,129838.0,142380.0,134907.0,121496.0,159417.0,181148.0,128639.0,165406.0,144121.0,141681.0,166321.0,167181.0,193612.0,108405.0,171711.0,171514.0,55417.0,146599.0,150629.0,64463.0,78643.0,128639.0,140507.0,140835.0,68224.0,200098.0,120903.0,79943.0,127987.0,142767.0,161305.0,71386.0,115911.0,171988.0,117865.0,64463.0,69514.0,164668.0,64244.0,106048.0,102801.0,87303.0,77915.0,86747.0,136567.0,37121.0,150281.0,17339.0,39434.0,30828.0,14319.0,16372.0,,38611.0,7002.0,151943.0,52904.0,156360.0,12844.0,124005.0,38066.0,139777.0,32528.0,60010.0,168919.0,105509.0,79069.0,75282.0,82963.0,82928.0,45810.0,79069.0,99222.0,99222.0,99222.0,95549.0,91533.0,109082.0,123494.0,118928.0,111143.0,106357.0,128241.0,111038.0,151262.0,146946.0,163030.0,79505.0,86893.0
여수 큐브펜션,136652.0,105734.0,102358.0,115724.0,136659.0,156460.0,40077.0,86313.0,148557.0,155433.0,4590.0,136350.0,148892.0,141419.0,128008.0,165929.0,187660.0,135151.0,171918.0,150633.0,148193.0,172833.0,173693.0,200124.0,114917.0,178223.0,178026.0,71132.0,153111.0,157141.0,80178.0,85155.0,135151.0,147019.0,147347.0,83939.0,206610.0,127415.0,86455.0,134499.0,149279.0,167817.0,77898.0,122423.0,178500.0,124377.0,80178.0,76026.0,171180.0,70756.0,112560.0,109313.0,93815.0,82292.0,93259.0,143079.0,38155.0,156793.0,20108.0,40468.0,31862.0,3561.0,4590.0,,45134.0,10839.0,158455.0,53938.0,162872.0,21432.0,130517.0,22704.0,146289.0,39051.0,66522.0,175431.0,112021.0,85581.0,81794.0,89475.0,89440.0,52322.0,85581.0,105734.0,105734.0,105734.0,102061.0,98045.0,115594.0,130006.0,125440.0,117655.0,112869.0,134753.0,117550.0,157774.0,153458.0,169542.0,86017.0,93405.0
